"hours","minutes","seconds","channel","intensity","interval","copy"
0,0,8183,3,11,0,1
0,0,8183,8,11,0,1
0,0,8183,10,11,0,1
0,0,8188,1,10,0,1
0,0,8188,3,10,0,1
0,0,8188,8,10,0,1
0,0,8188,10,10,0,1
0,0,8192,1,9,0,1
0,0,8192,3,9,0,1
0,0,8192,8,9,0,1
0,0,8192,10,9,0,1
0,0,8197,1,8,0,1
0,0,8197,3,8,0,1
0,0,8197,8,8,0,1
0,0,8197,10,8,0,1
0,0,8202,1,7,0,1
0,0,8202,3,7,0,1
0,0,8202,8,7,0,1
0,0,8202,10,7,0,1
0,0,8206,1,6,0,1
0,0,8206,3,6,0,1
0,0,8206,8,6,0,1
0,0,8206,10,6,0,1
0,0,8211,1,5,0,1
0,0,8211,3,5,0,1
0,0,8211,8,5,0,1
0,0,8211,10,5,0,1
0,0,8215,1,4,0,1
0,0,8215,3,4,0,1
0,0,8215,8,4,0,1
0,0,8215,10,4,0,1
0,0,8220,1,3,0,1
0,0,8220,3,3,0,1
0,0,8220,8,3,0,1
0,0,8220,10,3,0,1
0,0,8225,1,4,0,1
0,0,8225,3,4,0,1
0,0,8225,8,4,0,1
0,0,8225,10,4,0,1
0,0,8229,1,5,0,1
0,0,8229,3,5,0,1
0,0,8229,8,5,0,1
0,0,8229,10,5,0,1
0,0,8234,1,6,0,1
0,0,8234,3,6,0,1
0,0,8234,8,6,0,1
0,0,8234,10,6,0,1
0,0,8238,1,7,0,1
0,0,8238,3,7,0,1
0,0,8238,8,7,0,1
0,0,8238,10,7,0,1
0,0,8243,1,8,0,1
0,0,8243,3,8,0,1
0,0,8243,8,8,0,1
0,0,8243,10,8,0,1
0,0,8248,1,9,0,1
0,0,8248,3,9,0,1
0,0,8248,8,9,0,1
0,0,8248,10,9,0,1
0,0,8252,1,10,0,1
0,0,8252,3,10,0,1
0,0,8252,8,10,0,1
0,0,8252,10,10,0,1
0,0,8257,1,11,0,1
0,0,8257,3,11,0,1
0,0,8257,8,11,0,1
0,0,8257,10,11,0,1
0,0,8262,1,12,0,1
0,0,8262,3,12,0,1
0,0,8262,8,12,0,1
0,0,8262,10,12,0,1
0,0,8266,1,13,0,1
0,0,8266,3,13,0,1
0,0,8266,8,13,0,1
0,0,8266,10,13,0,1
0,0,8271,1,14,0,1
0,0,8271,3,14,0,1
0,0,8271,8,14,0,1
0,0,8271,10,14,0,1
0,0,8275,1,15,0,1
0,0,8275,3,15,0,1
0,0,8275,8,15,0,1
0,0,8275,10,15,0,1
0,0,8280,1,16,0,1
0,0,8280,3,16,0,1
0,0,8280,8,16,0,1
0,0,8280,10,16,0,1
0,0,8285,1,17,0,1
0,0,8285,3,17,0,1
0,0,8285,8,17,0,1
0,0,8285,10,17,0,1
0,0,8289,1,18,0,1
0,0,8289,3,18,0,1
0,0,8289,8,18,0,1
0,0,8289,10,18,0,1
0,0,8294,1,19,0,1
0,0,8294,3,19,0,1
0,0,8294,8,19,0,1
0,0,8294,10,19,0,1
0,0,8298,1,20,0,1
0,0,8298,3,20,0,1
0,0,8298,8,20,0,1
0,0,8298,10,20,0,1
0,0,8303,1,21,0,1
0,0,8303,3,21,0,1
0,0,8303,8,21,0,1
0,0,8303,10,21,0,1
0,0,8308,1,22,0,1
0,0,8308,3,22,0,1
0,0,8308,8,22,0,1
0,0,8308,10,22,0,1
0,0,8312,1,23,0,1
0,0,8312,3,23,0,1
0,0,8312,8,23,0,1
0,0,8312,10,23,0,1
0,0,8317,1,24,0,1
0,0,8317,3,24,0,1
0,0,8317,8,24,0,1
0,0,8317,10,24,0,1
0,0,8322,1,25,0,1
0,0,8322,3,25,0,1
0,0,8322,8,25,0,1
0,0,8322,10,25,0,1
0,0,8326,1,26,0,1
0,0,8326,3,26,0,1
0,0,8326,8,26,0,1
0,0,8326,10,26,0,1
0,0,8331,1,27,0,1
0,0,8331,3,27,0,1
0,0,8331,8,27,0,1
0,0,8331,10,27,0,1
0,0,8335,1,28,0,1
0,0,8335,3,28,0,1
0,0,8335,8,28,0,1
0,0,8335,10,28,0,1
0,0,8340,1,29,0,1
0,0,8340,3,29,0,1
0,0,8340,8,29,0,1
0,0,8340,10,29,0,1
0,0,8345,1,28,0,1
0,0,8345,3,28,0,1
0,0,8345,8,28,0,1
0,0,8345,10,28,0,1
0,0,8349,1,27,0,1
0,0,8349,3,27,0,1
0,0,8349,8,27,0,1
0,0,8349,10,27,0,1
0,0,8354,1,26,0,1
0,0,8354,3,26,0,1
0,0,8354,8,26,0,1
0,0,8354,10,26,0,1
0,0,8358,1,25,0,1
0,0,8358,3,25,0,1
0,0,8358,8,25,0,1
0,0,8358,10,25,0,1
0,0,8363,1,24,0,1
0,0,8363,3,24,0,1
0,0,8363,8,24,0,1
0,0,8363,10,24,0,1
0,0,8368,1,23,0,1
0,0,8368,3,23,0,1
0,0,8368,8,23,0,1
0,0,8368,10,23,0,1
0,0,8372,1,22,0,1
0,0,8372,3,22,0,1
0,0,8372,8,22,0,1
0,0,8372,10,22,0,1
0,0,8377,1,21,0,1
0,0,8377,3,21,0,1
0,0,8377,8,21,0,1
0,0,8377,10,21,0,1
0,0,8382,1,20,0,1
0,0,8382,3,20,0,1
0,0,8382,8,20,0,1
0,0,8382,10,20,0,1
0,0,8386,1,19,0,1
0,0,8386,3,19,0,1
0,0,8386,8,19,0,1
0,0,8386,10,19,0,1
0,0,8391,1,18,0,1
0,0,8391,3,18,0,1
0,0,8391,8,18,0,1
0,0,8391,10,18,0,1
0,0,8395,1,17,0,1
0,0,8395,3,17,0,1
0,0,8395,8,17,0,1
0,0,8395,10,17,0,1
0,0,8400,1,16,0,1
0,0,8400,3,16,0,1
0,0,8400,8,16,0,1
0,0,8400,10,16,0,1
0,0,8405,1,15,0,1
0,0,8405,3,15,0,1
0,0,8405,8,15,0,1
0,0,8405,10,15,0,1
0,0,8409,1,14,0,1
0,0,8409,3,14,0,1
0,0,8409,8,14,0,1
0,0,8409,10,14,0,1
0,0,8414,1,13,0,1
0,0,8414,3,13,0,1
0,0,8414,8,13,0,1
0,0,8414,10,13,0,1
0,0,8418,1,12,0,1
0,0,8418,3,12,0,1
0,0,8418,8,12,0,1
0,0,8418,10,12,0,1
0,0,8423,1,11,0,1
0,0,8423,3,11,0,1
0,0,8423,8,11,0,1
0,0,8423,10,11,0,1
0,0,8428,1,10,0,1
0,0,8428,3,10,0,1
0,0,8428,8,10,0,1
0,0,8428,10,10,0,1
0,0,8432,1,9,0,1
0,0,8432,3,9,0,1
0,0,8432,8,9,0,1
0,0,8432,10,9,0,1
0,0,8437,1,8,0,1
0,0,8437,3,8,0,1
0,0,8437,8,8,0,1
0,0,8437,10,8,0,1
0,0,8442,1,7,0,1
0,0,8442,3,7,0,1
0,0,8442,8,7,0,1
0,0,8442,10,7,0,1
0,0,8446,1,6,0,1
0,0,8446,3,6,0,1
0,0,8446,8,6,0,1
0,0,8446,10,6,0,1
0,0,8451,1,5,0,1
0,0,8451,3,5,0,1
0,0,8451,8,5,0,1
0,0,8451,10,5,0,1
0,0,8455,1,4,0,1
0,0,8455,3,4,0,1
0,0,8455,8,4,0,1
0,0,8455,10,4,0,1
0,0,8460,1,3,0,1
0,0,8460,3,3,0,1
0,0,8460,8,3,0,1
0,0,8460,10,3,0,1
0,0,8465,1,4,0,1
0,0,8465,3,4,0,1
0,0,8465,8,4,0,1
0,0,8465,10,4,0,1
0,0,8469,1,5,0,1
0,0,8469,3,5,0,1
0,0,8469,8,5,0,1
0,0,8469,10,5,0,1
0,0,8474,1,6,0,1
0,0,8474,3,6,0,1
0,0,8474,8,6,0,1
0,0,8474,10,6,0,1
0,0,8478,1,7,0,1
0,0,8478,3,7,0,1
0,0,8478,8,7,0,1
0,0,8478,10,7,0,1
0,0,8483,1,8,0,1
0,0,8483,3,8,0,1
0,0,8483,8,8,0,1
0,0,8483,10,8,0,1
0,0,8488,1,9,0,1
0,0,8488,3,9,0,1
0,0,8488,8,9,0,1
0,0,8488,10,9,0,1
0,0,8492,1,10,0,1
0,0,8492,3,10,0,1
0,0,8492,8,10,0,1
0,0,8492,10,10,0,1
0,0,8497,1,11,0,1
0,0,8497,3,11,0,1
0,0,8497,8,11,0,1
0,0,8497,10,11,0,1
0,0,8502,1,12,0,1
0,0,8502,3,12,0,1
0,0,8502,8,12,0,1
0,0,8502,10,12,0,1
0,0,8506,1,13,0,1
0,0,8506,3,13,0,1
0,0,8506,8,13,0,1
0,0,8506,10,13,0,1
0,0,8511,1,14,0,1
0,0,8511,3,14,0,1
0,0,8511,8,14,0,1
0,0,8511,10,14,0,1
0,0,8515,1,15,0,1
0,0,8515,3,15,0,1
0,0,8515,8,15,0,1
0,0,8515,10,15,0,1
0,0,8520,1,16,0,1
0,0,8520,3,16,0,1
0,0,8520,8,16,0,1
0,0,8520,10,16,0,1
0,0,8525,1,17,0,1
0,0,8525,3,17,0,1
0,0,8525,8,17,0,1
0,0,8525,10,17,0,1
0,0,8529,1,18,0,1
0,0,8529,3,18,0,1
0,0,8529,8,18,0,1
0,0,8529,10,18,0,1
0,0,8534,1,19,0,1
0,0,8534,3,19,0,1
0,0,8534,8,19,0,1
0,0,8534,10,19,0,1
0,0,8538,1,20,0,1
0,0,8538,3,20,0,1
0,0,8538,8,20,0,1
0,0,8538,10,20,0,1
0,0,8543,1,21,0,1
0,0,8543,3,21,0,1
0,0,8543,8,21,0,1
0,0,8543,10,21,0,1
0,0,8548,1,22,0,1
0,0,8548,3,22,0,1
0,0,8548,8,22,0,1
0,0,8548,10,22,0,1
0,0,8552,1,23,0,1
0,0,8552,3,23,0,1
0,0,8552,8,23,0,1
0,0,8552,10,23,0,1
0,0,8557,1,24,0,1
0,0,8557,3,24,0,1
0,0,8557,8,24,0,1
0,0,8557,10,24,0,1
0,0,8562,1,25,0,1
0,0,8562,3,25,0,1
0,0,8562,8,25,0,1
0,0,8562,10,25,0,1
0,0,8566,1,26,0,1
0,0,8566,3,26,0,1
0,0,8566,8,26,0,1
0,0,8566,10,26,0,1
0,0,8571,1,27,0,1
0,0,8571,3,27,0,1
0,0,8571,8,27,0,1
0,0,8571,10,27,0,1
0,0,8575,1,28,0,1
0,0,8575,3,28,0,1
0,0,8575,8,28,0,1
0,0,8575,10,28,0,1
0,0,8580,1,29,0,1
0,0,8580,3,29,0,1
0,0,8580,8,29,0,1
0,0,8580,10,29,0,1
0,0,8585,1,28,0,1
0,0,8585,3,28,0,1
0,0,8585,8,28,0,1
0,0,8585,10,28,0,1
0,0,8589,1,27,0,1
0,0,8589,3,27,0,1
0,0,8589,8,27,0,1
0,0,8589,10,27,0,1
0,0,8594,1,26,0,1
0,0,8594,3,26,0,1
0,0,8594,8,26,0,1
0,0,8594,10,26,0,1
0,0,8598,1,25,0,1
0,0,8598,3,25,0,1
0,0,8598,8,25,0,1
0,0,8598,10,25,0,1
0,0,8603,1,24,0,1
0,0,8603,3,24,0,1
0,0,8603,8,24,0,1
0,0,8603,10,24,0,1
0,0,8608,1,23,0,1
0,0,8608,3,23,0,1
0,0,8608,8,23,0,1
0,0,8608,10,23,0,1
0,0,8612,1,22,0,1
0,0,8612,3,22,0,1
0,0,8612,8,22,0,1
0,0,8612,10,22,0,1
0,0,8617,1,21,0,1
0,0,8617,3,21,0,1
0,0,8617,8,21,0,1
0,0,8617,10,21,0,1
0,0,8622,1,20,0,1
0,0,8622,3,20,0,1
0,0,8622,8,20,0,1
0,0,8622,10,20,0,1
0,0,8626,1,19,0,1
0,0,8626,3,19,0,1
0,0,8626,8,19,0,1
0,0,8626,10,19,0,1
0,0,8631,1,18,0,1
0,0,8631,3,18,0,1
0,0,8631,8,18,0,1
0,0,8631,10,18,0,1
0,0,8635,1,17,0,1
0,0,8635,3,17,0,1
0,0,8635,8,17,0,1
0,0,8635,10,17,0,1
0,0,8640,1,16,0,1
0,0,8640,3,16,0,1
0,0,8640,8,16,0,1
0,0,8640,10,16,0,1
0,0,8645,1,15,0,1
0,0,8645,3,15,0,1
0,0,8645,8,15,0,1
0,0,8645,10,15,0,1
0,0,8649,1,14,0,1
0,0,8649,3,14,0,1
0,0,8649,8,14,0,1
0,0,8649,10,14,0,1
0,0,8654,1,13,0,1
0,0,8654,3,13,0,1
0,0,8654,8,13,0,1
0,0,8654,10,13,0,1
0,0,8658,1,12,0,1
0,0,8658,3,12,0,1
0,0,8658,8,12,0,1
0,0,8658,10,12,0,1
0,0,8663,1,11,0,1
0,0,8663,3,11,0,1
0,0,8663,8,11,0,1
0,0,8663,10,11,0,1
0,0,8668,1,10,0,1
0,0,8668,3,10,0,1
0,0,8668,8,10,0,1
0,0,8668,10,10,0,1
0,0,8672,1,9,0,1
0,0,8672,3,9,0,1
0,0,8672,8,9,0,1
0,0,8672,10,9,0,1
0,0,8677,1,8,0,1
0,0,8677,3,8,0,1
0,0,8677,8,8,0,1
0,0,8677,10,8,0,1
0,0,8682,1,7,0,1
0,0,8682,3,7,0,1
0,0,8682,8,7,0,1
0,0,8682,10,7,0,1
0,0,8686,1,6,0,1
0,0,8686,3,6,0,1
0,0,8686,8,6,0,1
0,0,8686,10,6,0,1
0,0,8691,1,5,0,1
0,0,8691,3,5,0,1
0,0,8691,8,5,0,1
0,0,8691,10,5,0,1
0,0,8695,1,4,0,1
0,0,8695,3,4,0,1
0,0,8695,8,4,0,1
0,0,8695,10,4,0,1
0,0,8700,1,3,0,1
0,0,8700,3,3,0,1
0,0,8700,8,3,0,1
0,0,8700,10,3,0,1
0,0,8705,1,4,0,1
0,0,8705,3,4,0,1
0,0,8705,8,4,0,1
0,0,8705,10,4,0,1
0,0,8709,1,5,0,1
0,0,8709,3,5,0,1
0,0,8709,8,5,0,1
0,0,8709,10,5,0,1
0,0,8714,1,6,0,1
0,0,8714,3,6,0,1
0,0,8714,8,6,0,1
0,0,8714,10,6,0,1
0,0,8718,1,7,0,1
0,0,8718,3,7,0,1
0,0,8718,8,7,0,1
0,0,8718,10,7,0,1
0,0,8723,1,8,0,1
0,0,8723,3,8,0,1
0,0,8723,8,8,0,1
0,0,8723,10,8,0,1
0,0,8728,1,9,0,1
0,0,8728,3,9,0,1
0,0,8728,8,9,0,1
0,0,8728,10,9,0,1
0,0,8732,1,10,0,1
0,0,8732,3,10,0,1
0,0,8732,8,10,0,1
0,0,8732,10,10,0,1
0,0,8737,1,11,0,1
0,0,8737,3,11,0,1
0,0,8737,8,11,0,1
0,0,8737,10,11,0,1
0,0,8742,1,12,0,1
0,0,8742,3,12,0,1
0,0,8742,8,12,0,1
0,0,8742,10,12,0,1
0,0,8746,1,13,0,1
0,0,8746,3,13,0,1
0,0,8746,8,13,0,1
0,0,8746,10,13,0,1
0,0,8751,1,14,0,1
0,0,8751,3,14,0,1
0,0,8751,8,14,0,1
0,0,8751,10,14,0,1
0,0,8755,1,15,0,1
0,0,8755,3,15,0,1
0,0,8755,8,15,0,1
0,0,8755,10,15,0,1
0,0,8760,1,16,0,1
0,0,8760,3,16,0,1
0,0,8760,8,16,0,1
0,0,8760,10,16,0,1
0,0,8765,1,17,0,1
0,0,8765,3,17,0,1
0,0,8765,8,17,0,1
0,0,8765,10,17,0,1
0,0,8769,1,18,0,1
0,0,8769,3,18,0,1
0,0,8769,8,18,0,1
0,0,8769,10,18,0,1
0,0,8774,1,19,0,1
0,0,8774,3,19,0,1
0,0,8774,8,19,0,1
0,0,8774,10,19,0,1
0,0,8778,1,20,0,1
0,0,8778,3,20,0,1
0,0,8778,8,20,0,1
0,0,8778,10,20,0,1
0,0,8783,1,21,0,1
0,0,8783,3,21,0,1
0,0,8783,8,21,0,1
0,0,8783,10,21,0,1
0,0,8788,1,22,0,1
0,0,8788,3,22,0,1
0,0,8788,8,22,0,1
0,0,8788,10,22,0,1
0,0,8792,1,23,0,1
0,0,8792,3,23,0,1
0,0,8792,8,23,0,1
0,0,8792,10,23,0,1
0,0,8797,1,24,0,1
0,0,8797,3,24,0,1
0,0,8797,8,24,0,1
0,0,8797,10,24,0,1
0,0,8802,1,25,0,1
0,0,8802,3,25,0,1
0,0,8802,8,25,0,1
0,0,8802,10,25,0,1
0,0,8806,1,26,0,1
0,0,8806,3,26,0,1
0,0,8806,8,26,0,1
0,0,8806,10,26,0,1
0,0,8811,1,27,0,1
0,0,8811,3,27,0,1
0,0,8811,8,27,0,1
0,0,8811,10,27,0,1
0,0,8815,1,28,0,1
0,0,8815,3,28,0,1
0,0,8815,8,28,0,1
0,0,8815,10,28,0,1
0,0,8820,1,29,0,1
0,0,8820,3,29,0,1
0,0,8820,8,29,0,1
0,0,8820,10,29,0,1
0,0,8825,1,28,0,1
0,0,8825,3,28,0,1
0,0,8825,8,28,0,1
0,0,8825,10,28,0,1
0,0,8829,1,27,0,1
0,0,8829,3,27,0,1
0,0,8829,8,27,0,1
0,0,8829,10,27,0,1
0,0,8834,1,26,0,1
0,0,8834,3,26,0,1
0,0,8834,8,26,0,1
0,0,8834,10,26,0,1
0,0,8838,1,25,0,1
0,0,8838,3,25,0,1
0,0,8838,8,25,0,1
0,0,8838,10,25,0,1
0,0,8843,1,24,0,1
0,0,8843,3,24,0,1
0,0,8843,8,24,0,1
0,0,8843,10,24,0,1
0,0,8848,1,23,0,1
0,0,8848,3,23,0,1
0,0,8848,8,23,0,1
0,0,8848,10,23,0,1
0,0,8852,1,22,0,1
0,0,8852,3,22,0,1
0,0,8852,8,22,0,1
0,0,8852,10,22,0,1
0,0,8857,1,21,0,1
0,0,8857,3,21,0,1
0,0,8857,8,21,0,1
0,0,8857,10,21,0,1
0,0,8862,1,20,0,1
0,0,8862,3,20,0,1
0,0,8862,8,20,0,1
0,0,8862,10,20,0,1
0,0,8866,1,19,0,1
0,0,8866,3,19,0,1
0,0,8866,8,19,0,1
0,0,8866,10,19,0,1
0,0,8871,1,18,0,1
0,0,8871,3,18,0,1
0,0,8871,8,18,0,1
0,0,8871,10,18,0,1
0,0,8875,1,17,0,1
0,0,8875,3,17,0,1
0,0,8875,8,17,0,1
0,0,8875,10,17,0,1
0,0,8880,1,16,0,1
0,0,8880,3,16,0,1
0,0,8880,8,16,0,1
0,0,8880,10,16,0,1
0,0,8885,1,15,0,1
0,0,8885,3,15,0,1
0,0,8885,8,15,0,1
0,0,8885,10,15,0,1
0,0,8889,1,14,0,1
0,0,8889,3,14,0,1
0,0,8889,8,14,0,1
0,0,8889,10,14,0,1
0,0,8894,1,13,0,1
0,0,8894,3,13,0,1
0,0,8894,8,13,0,1
0,0,8894,10,13,0,1
0,0,8898,1,12,0,1
0,0,8898,3,12,0,1
0,0,8898,8,12,0,1
0,0,8898,10,12,0,1
0,0,8903,1,11,0,1
0,0,8903,3,11,0,1
0,0,8903,8,11,0,1
0,0,8903,10,11,0,1
0,0,8908,1,10,0,1
0,0,8908,3,10,0,1
0,0,8908,8,10,0,1
0,0,8908,10,10,0,1
0,0,8912,1,9,0,1
0,0,8912,3,9,0,1
0,0,8912,8,9,0,1
0,0,8912,10,9,0,1
0,0,8917,1,8,0,1
0,0,8917,3,8,0,1
0,0,8917,8,8,0,1
0,0,8917,10,8,0,1
0,0,8922,1,7,0,1
0,0,8922,3,7,0,1
0,0,8922,8,7,0,1
0,0,8922,10,7,0,1
0,0,8926,1,6,0,1
0,0,8926,3,6,0,1
0,0,8926,8,6,0,1
0,0,8926,10,6,0,1
0,0,8931,1,5,0,1
0,0,8931,3,5,0,1
0,0,8931,8,5,0,1
0,0,8931,10,5,0,1
0,0,8935,1,4,0,1
0,0,8935,3,4,0,1
0,0,8935,8,4,0,1
0,0,8935,10,4,0,1
0,0,8940,1,3,0,1
0,0,8940,3,3,0,1
0,0,8940,8,3,0,1
0,0,8940,10,3,0,1
0,0,8945,1,4,0,1
0,0,8945,3,4,0,1
0,0,8945,8,4,0,1
0,0,8945,10,4,0,1
0,0,8949,1,5,0,1
0,0,8949,3,5,0,1
0,0,8949,8,5,0,1
0,0,8949,10,5,0,1
0,0,8954,1,6,0,1
0,0,8954,3,6,0,1
0,0,8954,8,6,0,1
0,0,8954,10,6,0,1
0,0,8958,1,7,0,1
0,0,8958,3,7,0,1
0,0,8958,8,7,0,1
0,0,8958,10,7,0,1
0,0,8963,1,8,0,1
0,0,8963,3,8,0,1
0,0,8963,8,8,0,1
0,0,8963,10,8,0,1
0,0,8968,1,9,0,1
0,0,8968,3,9,0,1
0,0,8968,8,9,0,1
0,0,8968,10,9,0,1
0,0,8972,1,10,0,1
0,0,8972,3,10,0,1
0,0,8972,8,10,0,1
0,0,8972,10,10,0,1
0,0,8977,1,11,0,1
0,0,8977,3,11,0,1
0,0,8977,8,11,0,1
0,0,8977,10,11,0,1
0,0,8982,1,12,0,1
0,0,8982,3,12,0,1
0,0,8982,8,12,0,1
0,0,8982,10,12,0,1
0,0,8986,1,13,0,1
0,0,8986,3,13,0,1
0,0,8986,8,13,0,1
0,0,8986,10,13,0,1
0,0,8991,1,14,0,1
0,0,8991,3,14,0,1
0,0,8991,8,14,0,1
0,0,8991,10,14,0,1
0,0,8995,1,15,0,1
0,0,8995,3,15,0,1
0,0,8995,8,15,0,1
0,0,8995,10,15,0,1
0,0,9000,1,16,0,1
0,0,9000,3,16,0,1
0,0,9000,8,16,0,1
0,0,9000,10,16,0,1
0,0,9005,1,17,0,1
0,0,9005,3,17,0,1
0,0,9005,8,17,0,1
0,0,9005,10,17,0,1
0,0,9009,1,18,0,1
0,0,9009,3,18,0,1
0,0,9009,8,18,0,1
0,0,9009,10,18,0,1
0,0,9014,1,19,0,1
0,0,9014,3,19,0,1
0,0,9014,8,19,0,1
0,0,9014,10,19,0,1
0,0,9018,1,20,0,1
0,0,9018,3,20,0,1
0,0,9018,8,20,0,1
0,0,9018,10,20,0,1
0,0,9023,1,21,0,1
0,0,9023,3,21,0,1
0,0,9023,8,21,0,1
0,0,9023,10,21,0,1
0,0,9028,1,22,0,1
0,0,9028,3,22,0,1
0,0,9028,8,22,0,1
0,0,9028,10,22,0,1
0,0,9032,1,23,0,1
0,0,9032,3,23,0,1
0,0,9032,8,23,0,1
0,0,9032,10,23,0,1
0,0,9037,1,24,0,1
0,0,9037,3,24,0,1
0,0,9037,8,24,0,1
0,0,9037,10,24,0,1
0,0,9042,1,25,0,1
0,0,9042,3,25,0,1
0,0,9042,8,25,0,1
0,0,9042,10,25,0,1
0,0,9046,1,26,0,1
0,0,9046,3,26,0,1
0,0,9046,8,26,0,1
0,0,9046,10,26,0,1
0,0,9051,1,27,0,1
0,0,9051,3,27,0,1
0,0,9051,8,27,0,1
0,0,9051,10,27,0,1
0,0,9055,1,28,0,1
0,0,9055,3,28,0,1
0,0,9055,8,28,0,1
0,0,9055,10,28,0,1
0,0,9060,1,29,0,1
0,0,9060,3,29,0,1
0,0,9060,8,29,0,1
0,0,9060,10,29,0,1
0,0,9065,1,28,0,1
0,0,9065,3,28,0,1
0,0,9065,8,28,0,1
0,0,9065,10,28,0,1
0,0,9069,1,27,0,1
0,0,9069,3,27,0,1
0,0,9069,8,27,0,1
0,0,9069,10,27,0,1
0,0,9074,1,26,0,1
0,0,9074,3,26,0,1
0,0,9074,8,26,0,1
0,0,9074,10,26,0,1
0,0,9078,1,25,0,1
0,0,9078,3,25,0,1
0,0,9078,8,25,0,1
0,0,9078,10,25,0,1
0,0,9083,1,24,0,1
0,0,9083,3,24,0,1
0,0,9083,8,24,0,1
0,0,9083,10,24,0,1
0,0,9088,1,23,0,1
0,0,9088,3,23,0,1
0,0,9088,8,23,0,1
0,0,9088,10,23,0,1
0,0,9092,1,22,0,1
0,0,9092,3,22,0,1
0,0,9092,8,22,0,1
0,0,9092,10,22,0,1
0,0,9097,1,21,0,1
0,0,9097,3,21,0,1
0,0,9097,8,21,0,1
0,0,9097,10,21,0,1
0,0,9102,1,20,0,1
0,0,9102,3,20,0,1
0,0,9102,8,20,0,1
0,0,9102,10,20,0,1
0,0,9106,1,19,0,1
0,0,9106,3,19,0,1
0,0,9106,8,19,0,1
0,0,9106,10,19,0,1
0,0,9111,1,18,0,1
0,0,9111,3,18,0,1
0,0,9111,8,18,0,1
0,0,9111,10,18,0,1
0,0,9115,1,17,0,1
0,0,9115,3,17,0,1
0,0,9115,8,17,0,1
0,0,9115,10,17,0,1
0,0,9120,1,16,0,1
0,0,9120,3,16,0,1
0,0,9120,8,16,0,1
0,0,9120,10,16,0,1
0,0,9125,1,15,0,1
0,0,9125,3,15,0,1
0,0,9125,8,15,0,1
0,0,9125,10,15,0,1
0,0,9129,1,14,0,1
0,0,9129,3,14,0,1
0,0,9129,8,14,0,1
0,0,9129,10,14,0,1
0,0,9134,1,13,0,1
0,0,9134,3,13,0,1
0,0,9134,8,13,0,1
0,0,9134,10,13,0,1
0,0,9138,1,12,0,1
0,0,9138,3,12,0,1
0,0,9138,8,12,0,1
0,0,9138,10,12,0,1
0,0,9143,1,11,0,1
0,0,9143,3,11,0,1
0,0,9143,8,11,0,1
0,0,9143,10,11,0,1
0,0,9148,1,10,0,1
0,0,9148,3,10,0,1
0,0,9148,8,10,0,1
0,0,9148,10,10,0,1
0,0,9152,1,9,0,1
0,0,9152,3,9,0,1
0,0,9152,8,9,0,1
0,0,9152,10,9,0,1
0,0,9157,1,8,0,1
0,0,9157,3,8,0,1
0,0,9157,8,8,0,1
0,0,9157,10,8,0,1
0,0,9162,1,7,0,1
0,0,9162,3,7,0,1
0,0,9162,8,7,0,1
0,0,9162,10,7,0,1
0,0,9166,1,6,0,1
0,0,9166,3,6,0,1
0,0,9166,8,6,0,1
0,0,9166,10,6,0,1
0,0,9171,1,5,0,1
0,0,9171,3,5,0,1
0,0,9171,8,5,0,1
0,0,9171,10,5,0,1
0,0,9175,1,4,0,1
0,0,9175,3,4,0,1
0,0,9175,8,4,0,1
0,0,9175,10,4,0,1
0,0,9180,1,3,0,1
0,0,9180,3,3,0,1
0,0,9180,8,3,0,1
0,0,9180,10,3,0,1
0,0,9185,1,4,0,1
0,0,9185,3,4,0,1
0,0,9185,8,4,0,1
0,0,9185,10,4,0,1
0,0,9189,1,5,0,1
0,0,9189,3,5,0,1
0,0,9189,8,5,0,1
0,0,9189,10,5,0,1
0,0,9194,1,6,0,1
0,0,9194,3,6,0,1
0,0,9194,8,6,0,1
0,0,9194,10,6,0,1
0,0,9198,1,7,0,1
0,0,9198,3,7,0,1
0,0,9198,8,7,0,1
0,0,9198,10,7,0,1
0,0,9203,1,8,0,1
0,0,9203,3,8,0,1
0,0,9203,8,8,0,1
0,0,9203,10,8,0,1
0,0,9208,1,9,0,1
0,0,9208,3,9,0,1
0,0,9208,8,9,0,1
0,0,9208,10,9,0,1
0,0,9212,1,10,0,1
0,0,9212,3,10,0,1
0,0,9212,8,10,0,1
0,0,9212,10,10,0,1
0,0,9217,1,11,0,1
0,0,9217,3,11,0,1
0,0,9217,8,11,0,1
0,0,9217,10,11,0,1
0,0,9222,1,12,0,1
0,0,9222,3,12,0,1
0,0,9222,8,12,0,1
0,0,9222,10,12,0,1
0,0,9226,1,13,0,1
0,0,9226,3,13,0,1
0,0,9226,8,13,0,1
0,0,9226,10,13,0,1
0,0,9231,1,14,0,1
0,0,9231,3,14,0,1
0,0,9231,8,14,0,1
0,0,9231,10,14,0,1
0,0,9235,1,15,0,1
0,0,9235,3,15,0,1
0,0,9235,8,15,0,1
0,0,9235,10,15,0,1
0,0,9240,1,16,0,1
0,0,9240,3,16,0,1
0,0,9240,8,16,0,1
0,0,9240,10,16,0,1
0,0,9245,1,17,0,1
0,0,9245,3,17,0,1
0,0,9245,8,17,0,1
0,0,9245,10,17,0,1
0,0,9249,1,18,0,1
0,0,9249,3,18,0,1
0,0,9249,8,18,0,1
0,0,9249,10,18,0,1
0,0,9254,1,19,0,1
0,0,9254,3,19,0,1
0,0,9254,8,19,0,1
0,0,9254,10,19,0,1
